sent=1 sample=0 ||| proposal=-0.00288582 ||| joint=-59.6851
sent=15 sample=49 ||| proposal=-0.00338173 ||| joint=-67.8949
sent=15 sample=50 ||| proposal=-0.00338173 ||| joint=-67.8949
sent=15 sample=51 ||| proposal=-0.00338173 ||| joint=-67.8949
sent=15 sample=52 ||| proposal=-0.00338173 ||| joint=-67.8949
sent=15 sample=53 ||| proposal=-0.00338173 ||| joint=-67.8949
sent=15 sample=54 ||| proposal=-0.00338173 ||| joint=-67.8949
sent=15 sample=55 ||| proposal=-0.00338173 ||| joint=-67.8949
sent=15 sample=56 ||| proposal=-0.00338173 ||| joint=-67.8949
sent=15 sample=57 ||| proposal=-0.00338173 ||| joint=-67.8949
sent=15 sample=58 ||| proposal=-0.00338173 ||| joint=-67.8949
sent=15 sample=59 ||| proposal=-0.00338173 ||| joint=-67.8949
sent=15 sample=60 ||| proposal=-0.00338173 ||| joint=-67.8949
sent=15 sample=61 ||| proposal=-0.00338173 ||| joint=-67.8949
sent=15 sample=62 ||| proposal=-0.00338173 ||| joint=-67.8949
sent=15 sample=63 ||| proposal=-0.00338173 ||| joint=-67.8949
sent=15 sample=64 ||| proposal=-0.00338173 ||| joint=-67.8949
sent=15 sample=65 ||| proposal=-0.00338173 ||| joint=-67.8949
sent=15 sample=66 ||| proposal=-0.00338173 ||| joint=-67.8949
sent=15 sample=67 ||| proposal=-0.00338173 ||| joint=-67.8949
sent=15 sample=68 ||| proposal=-0.00338173 ||| joint=-67.8949
sent=15 sample=69 ||| proposal=-0.00338173 ||| joint=-67.8949
sent=15 sample=70 ||| proposal=-0.00338173 ||| joint=-67.8949
sent=15 sample=71 ||| proposal=-0.00338173 ||| joint=-67.8949
sent=15 sample=72 ||| proposal=-0.00338173 ||| joint=-67.8949
sent=15 sample=73 ||| proposal=-0.00338173 ||| joint=-67.8949
sent=15 sample=74 ||| proposal=-0.00338173 ||| joint=-67.8949
sent=15 sample=75 ||| proposal=-0.00338173 ||| joint=-67.8949
sent=15 sample=76 ||| proposal=-0.00338173 ||| joint=-67.8949
sent=15 sample=77 ||| proposal=-0.00338173 ||| joint=-67.8949
sent=15 sample=78 ||| proposal=-0.00338173 ||| joint=-67.8949
sent=15 sample=79 ||| proposal=-0.00338173 ||| joint=-67.8949
sent=15 sample=80 ||| proposal=-0.00338173 ||| joint=-67.8949
sent=15 sample=81 ||| proposal=-0.00338173 ||| joint=-67.8949
sent=15 sample=82 ||| proposal=-0.00338173 ||| joint=-67.8949
sent=15 sample=83 ||| proposal=-0.00338173 ||| joint=-67.8949
sent=15 sample=84 ||| proposal=-0.00338173 ||| joint=-67.8949
sent=15 sample=85 ||| proposal=-0.00338173 ||| joint=-67.8949
sent=15 sample=86 ||| proposal=-0.00338173 ||| joint=-67.8949
sent=15 sample=87 ||| proposal=-0.00338173 ||| joint=-67.8949
sent=15 sample=88 ||| proposal=-0.00338173 ||| joint=-67.8949
sent=15 sample=89 ||| proposal=-0.00338173 ||| joint=-67.8949
sent=15 sample=90 ||| proposal=-0.00338173 ||| joint=-67.8949
sent=15 sample=91 ||| proposal=-0.00338173 ||| joint=-67.8949
sent=15 sample=92 ||| proposal=-0.00338173 ||| joint=-67.8949
sent=15 sample=93 ||| proposal=-0.00338173 ||| joint=-67.8949
sent=15 sample=94 ||| proposal=-0.00338173 ||| joint=-67.8949
sent=15 sample=95 ||| proposal=-0.00338173 ||| joint=-67.8949
sent=15 sample=96 ||| proposal=-0.00338173 ||| joint=-67.8949
sent=15 sample=97 ||| proposal=-0.00338173 ||| joint=-67.8949
sent=15 sample=98 ||| proposal=-0.00338173 ||| joint=-67.8949
sent=15 sample=99 ||| proposal=-0.00338173 ||| joint=-67.8949
prob: -67.89151827 (len=7)
sent=16 sample=0 ||| proposal=-0.00253963 ||| joint=-67.6681
sent=16 sample=1 ||| proposal=-0.00253963 ||| joint=-67.6681
sent=16 sample=2 ||| proposal=-0.00253963 ||| joint=-67.6681
sent=16 sample=3 ||| proposal=-0.00253963 ||| joint=-67.6681
sent=16 sample=4 ||| proposal=-0.00253963 ||| joint=-67.6681
sent=16 sample=5 ||| proposal=-0.00253963 ||| joint=-67.6681
sent=16 sample=6 ||| proposal=-0.00253963 ||| joint=-67.6681
sent=16 sample=7 ||| proposal=-0.00253963 ||| joint=-67.6681
sent=16 sample=8 ||| proposal=-0.00253963 ||| joint=-67.6681
sent=16 sample=9 ||| proposal=-0.00253963 ||| joint=-67.6681
sent=16 sample=10 ||| proposal=-0.00253963 ||| joint=-67.6681
sent=16 sample=11 ||| proposal=-0.00253963 ||| joint=-67.6681
sent=16 sample=12 ||| proposal=-0.00253963 ||| joint=-67.6681
sent=16 sample=13 ||| proposal=-0.00253963 ||| joint=-67.6681
sent=16 sample=14 ||| proposal=-0.00253963 ||| joint=-67.6681
sent=16 sample=15 ||| proposal=-0.00253963 ||| joint=-67.6681
sent=16 sample=16 ||| proposal=-0.00253963 ||| joint=-67.6681
sent=16 sample=17 ||| proposal=-0.00253963 ||| joint=-67.6681
sent=16 sample=18 ||| proposal=-0.00253963 ||| joint=-67.6681
sent=16 sample=19 ||| proposal=-0.00253963 ||| joint=-67.6681
sent=16 sample=20 ||| proposal=-0.00253963 ||| joint=-67.6681
sent=16 sample=21 ||| proposal=-0.00253963 ||| joint=-67.6681
sent=16 sample=22 ||| proposal=-0.00253963 ||| joint=-67.6681
sent=16 sample=23 ||| proposal=-0.00253963 ||| joint=-67.6681
sent=16 sample=24 ||| proposal=-0.00253963 ||| joint=-67.6681
sent=16 sample=25 ||| proposal=-0.00253963 ||| joint=-67.6681
sent=16 sample=26 ||| proposal=-0.00253963 ||| joint=-67.6681
sent=16 sample=27 ||| proposal=-0.00253963 ||| joint=-67.6681
sent=16 sample=28 ||| proposal=-0.00253963 ||| joint=-67.6681
sent=16 sample=29 ||| proposal=-0.00253963 ||| joint=-67.6681
sent=16 sample=30 ||| proposal=-0.00253963 ||| joint=-67.6681
sent=16 sample=31 ||| proposal=-0.00253963 ||| joint=-67.6681
sent=16 sample=32 ||| proposal=-0.00253963 ||| joint=-67.6681
sent=16 sample=33 ||| proposal=-0.00253963 ||| joint=-67.6681
sent=16 sample=34 ||| proposal=-0.00253963 ||| joint=-67.6681
sent=16 sample=35 ||| proposal=-0.00253963 ||| joint=-67.6681
sent=16 sample=36 ||| proposal=-0.00253963 ||| joint=-67.6681
sent=16 sample=37 ||| proposal=-0.00253963 ||| joint=-67.6681
sent=16 sample=38 ||| proposal=-0.00253963 ||| joint=-67.6681
sent=16 sample=39 ||| proposal=-0.00253963 ||| joint=-67.6681
sent=16 sample=40 ||| proposal=-0.00253963 ||| joint=-67.6681
sent=16 sample=41 ||| proposal=-0.00253963 ||| joint=-67.6681
sent=16 sample=42 ||| proposal=-0.00253963 ||| joint=-67.6681
sent=16 sample=43 ||| proposal=-0.00253963 ||| joint=-67.6681
sent=16 sample=44 ||| proposal=-0.00253963 ||| joint=-67.6681
sent=16 sample=45 ||| proposal=-0.00253963 ||| joint=-67.6681
sent=16 sample=46 ||| proposal=-0.00253963 ||| joint=-67.6681
sent=16 sample=47 ||| proposal=-0.00253963 ||| joint=-67.6681
sent=16 sample=48 ||| proposal=-0.00253963 ||| joint=-67.6681
sent=16 sample=49 ||| proposal=-0.00253963 ||| joint=-67.6681
sent=16 sample=50 ||| proposal=-0.00253963 ||| joint=-67.6681
sent=16 sample=51 ||| proposal=-0.00253963 ||| joint=-67.6681
sent=16 sample=52 ||| proposal=-0.00253963 ||| joint=-67.6681
sent=16 sample=53 ||| proposal=-0.00253963 ||| joint=-67.6681
sent=16 sample=54 ||| proposal=-0.00253963 ||| joint=-67.6681
sent=16 sample=55 ||| proposal=-0.00253963 ||| joint=-67.6681
sent=16 sample=56 ||| proposal=-0.00253963 ||| joint=-67.6681
sent=16 sample=57 ||| proposal=-0.00253963 ||| joint=-67.6681
sent=16 sample=58 ||| proposal=-0.00253963 ||| joint=-67.6681
sent=16 sample=59 ||| proposal=-0.00253963 ||| joint=-67.6681
sent=16 sample=60 ||| proposal=-0.00253963 ||| joint=-67.6681
sent=16 sample=61 ||| proposal=-0.00253963 ||| joint=-67.6681
sent=16 sample=62 ||| proposal=-0.00253963 ||| joint=-67.6681
sent=16 sample=63 ||| proposal=-0.00253963 ||| joint=-67.6681
sent=16 sample=64 ||| proposal=-0.00253963 ||| joint=-67.6681
sent=16 sample=65 ||| proposal=-0.00253963 ||| joint=-67.6681
sent=16 sample=66 ||| proposal=-0.00253963 ||| joint=-67.6681
sent=16 sample=67 ||| proposal=-0.00253963 ||| joint=-67.6681
sent=16 sample=68 ||| proposal=-0.00253963 ||| joint=-67.6681
sent=16 sample=69 ||| proposal=-0.00253963 ||| joint=-67.6681
sent=16 sample=70 ||| proposal=-0.00253963 ||| joint=-67.6681
sent=16 sample=71 ||| proposal=-0.00253963 ||| joint=-67.6681
sent=16 sample=72 ||| proposal=-0.00253963 ||| joint=-67.6681
sent=16 sample=73 ||| proposal=-0.00253963 ||| joint=-67.6681
sent=16 sample=74 ||| proposal=-0.00253963 ||| joint=-67.6681
sent=16 sample=75 ||| proposal=-0.00253963 ||| joint=-67.6681
sent=16 sample=76 ||| proposal=-0.00253963 ||| joint=-67.6681
sent=16 sample=77 ||| proposal=-0.00253963 ||| joint=-67.6681
sent=16 sample=78 ||| proposal=-0.00253963 ||| joint=-67.6681
sent=16 sample=79 ||| proposal=-0.00253963 ||| joint=-67.6681
sent=16 sample=80 ||| proposal=-0.00253963 ||| joint=-67.6681
sent=16 sample=81 ||| proposal=-0.00253963 ||| joint=-67.6681
sent=16 sample=82 ||| proposal=-0.00253963 ||| joint=-67.6681
sent=16 sample=83 ||| proposal=-0.00253963 ||| joint=-67.6681
sent=16 sample=84 ||| proposal=-0.00253963 ||| joint=-67.6681
sent=16 sample=85 ||| proposal=-0.00253963 ||| joint=-67.6681
sent=16 sample=86 ||| proposal=-0.00253963 ||| joint=-67.6681
sent=16 sample=87 ||| proposal=-0.00253963 ||| joint=-67.6681
sent=16 sample=88 ||| proposal=-0.00253963 ||| joint=-67.6681
sent=16 sample=89 ||| proposal=-0.00253963 ||| joint=-67.6681
sent=16 sample=90 ||| proposal=-0.00253963 ||| joint=-67.6681
sent=16 sample=91 ||| proposal=-0.00253963 ||| joint=-67.6681
sent=16 sample=92 ||| proposal=-0.00253963 ||| joint=-67.6681
sent=16 sample=93 ||| proposal=-0.00253963 ||| joint=-67.6681
sent=16 sample=94 ||| proposal=-0.00253963 ||| joint=-67.6681
sent=16 sample=95 ||| proposal=-0.00253963 ||| joint=-67.6681
sent=16 sample=96 ||| proposal=-0.00253963 ||| joint=-67.6681
sent=16 sample=97 ||| proposal=-0.00253963 ||| joint=-67.6681
sent=16 sample=98 ||| proposal=-0.00253963 ||| joint=-67.6681
sent=16 sample=99 ||| proposal=-0.00253963 ||| joint=-67.6681
prob: -67.66556037 (len=7)
sent=17 sample=0 ||| proposal=-0.00512505 ||| joint=-70.0152
sent=17 sample=1 ||| proposal=-0.00512505 ||| joint=-70.0152
sent=17 sample=2 ||| proposal=-0.00512505 ||| joint=-70.0152
sent=17 sample=3 ||| proposal=-0.00512505 ||| joint=-70.0152
sent=17 sample=4 ||| proposal=-0.00512505 ||| joint=-70.0152
sent=17 sample=5 ||| proposal=-0.00512505 ||| joint=-70.0152
sent=17 sample=6 ||| proposal=-0.00512505 ||| joint=-70.0152
sent=17 sample=7 ||| proposal=-0.00512505 ||| joint=-70.0152
sent=17 sample=8 ||| proposal=-0.00512505 ||| joint=-70.0152
sent=17 sample=9 ||| proposal=-0.00512505 ||| joint=-70.0152
sent=17 sample=10 ||| proposal=-0.00512505 ||| joint=-70.0152
sent=17 sample=11 ||| proposal=-0.00512505 ||| joint=-70.0152
sent=17 sample=12 ||| proposal=-0.00512505 ||| joint=-70.0152
sent=17 sample=13 ||| proposal=-0.00512505 ||| joint=-70.0152
sent=17 sample=14 ||| proposal=-0.00512505 ||| joint=-70.0152
sent=17 sample=15 ||| proposal=-0.00512505 ||| joint=-70.0152
sent=17 sample=16 ||| proposal=-0.00512505 ||| joint=-70.0152
sent=17 sample=17 ||| proposal=-0.00512505 ||| joint=-70.0152
sent=17 sample=18 ||| proposal=-0.00512505 ||| joint=-70.0152
sent=17 sample=19 ||| proposal=-0.00512505 ||| joint=-70.0152
sent=17 sample=20 ||| proposal=-0.00512505 ||| joint=-70.0152
sent=17 sample=21 ||| proposal=-0.00512505 ||| joint=-70.0152
sent=17 sample=22 ||| proposal=-0.00512505 ||| joint=-70.0152
sent=17 sample=23 ||| proposal=-0.00512505 ||| joint=-70.0152
sent=17 sample=24 ||| proposal=-0.00512505 ||| joint=-70.0152
sent=17 sample=25 ||| proposal=-0.00512505 ||| joint=-70.0152
sent=17 sample=26 ||| proposal=-0.00512505 ||| joint=-70.0152
sent=17 sample=27 ||| proposal=-0.00512505 ||| joint=-70.0152
sent=17 sample=28 ||| proposal=-0.00512505 ||| joint=-70.0152
sent=17 sample=29 ||| proposal=-0.00512505 ||| joint=-70.0152
sent=17 sample=30 ||| proposal=-0.00512505 ||| joint=-70.0152
sent=17 sample=31 ||| proposal=-0.00512505 ||| joint=-70.0152
sent=17 sample=32 ||| proposal=-0.00512505 ||| joint=-70.0152
sent=17 sample=33 ||| proposal=-0.00512505 ||| joint=-70.0152
sent=17 sample=34 ||| proposal=-0.00512505 ||| joint=-70.0152
sent=17 sample=35 ||| proposal=-0.00512505 ||| joint=-70.0152
sent=17 sample=36 ||| proposal=-0.00512505 ||| joint=-70.0152
sent=17 sample=37 ||| proposal=-0.00512505 ||| joint=-70.0152
sent=17 sample=38 ||| proposal=-0.00512505 ||| joint=-70.0152
sent=17 sample=39 ||| proposal=-0.00512505 ||| joint=-70.0152
sent=17 sample=40 ||| proposal=-0.00512505 ||| joint=-70.0152
sent=17 sample=41 ||| proposal=-0.00512505 ||| joint=-70.0152
sent=17 sample=42 ||| proposal=-0.00512505 ||| joint=-70.0152
sent=17 sample=43 ||| proposal=-0.00512505 ||| joint=-70.0152
sent=17 sample=44 ||| proposal=-0.00512505 ||| joint=-70.0152
sent=17 sample=45 ||| proposal=-0.00512505 ||| joint=-70.0152
sent=17 sample=46 ||| proposal=-0.00512505 ||| joint=-70.0152
sent=17 sample=47 ||| proposal=-0.00512505 ||| joint=-70.0152
sent=17 sample=48 ||| proposal=-0.00512505 ||| joint=-70.0152
sent=17 sample=49 ||| proposal=-0.00512505 ||| joint=-70.0152
sent=17 sample=50 ||| proposal=-0.00512505 ||| joint=-70.0152
sent=17 sample=51 ||| proposal=-0.00512505 ||| joint=-70.0152
sent=17 sample=52 ||| proposal=-0.00512505 ||| joint=-70.0152
sent=17 sample=53 ||| proposal=-0.00512505 ||| joint=-70.0152
sent=17 sample=54 ||| proposal=-0.00512505 ||| joint=-70.0152
sent=17 sample=55 ||| proposal=-0.00512505 ||| joint=-70.0152
sent=17 sample=56 ||| proposal=-0.00512505 ||| joint=-70.0152
sent=17 sample=57 ||| proposal=-0.00512505 ||| joint=-70.0152
sent=17 sample=58 ||| proposal=-0.00512505 ||| joint=-70.0152
sent=17 sample=59 ||| proposal=-0.00512505 ||| joint=-70.0152
sent=17 sample=60 ||| proposal=-0.00512505 ||| joint=-70.0152
sent=17 sample=61 ||| proposal=-0.00512505 ||| joint=-70.0152
sent=17 sample=62 ||| proposal=-0.00512505 ||| joint=-70.0152
sent=17 sample=63 ||| proposal=-0.00512505 ||| joint=-70.0152
sent=17 sample=64 ||| proposal=-0.00512505 ||| joint=-70.0152
sent=17 sample=65 ||| proposal=-0.00512505 ||| joint=-70.0152
sent=17 sample=66 ||| proposal=-0.00512505 ||| joint=-70.0152
sent=17 sample=67 ||| proposal=-0.00512505 ||| joint=-70.0152
sent=17 sample=68 ||| proposal=-0.00512505 ||| joint=-70.0152
sent=17 sample=69 ||| proposal=-0.00512505 ||| joint=-70.0152
sent=17 sample=70 ||| proposal=-0.00512505 ||| joint=-70.0152
sent=17 sample=71 ||| proposal=-0.00512505 ||| joint=-70.0152
sent=17 sample=72 ||| proposal=-0.00512505 ||| joint=-70.0152
sent=17 sample=73 ||| proposal=-0.00512505 ||| joint=-70.0152
sent=17 sample=74 ||| proposal=-0.00512505 ||| joint=-70.0152
sent=17 sample=75 ||| proposal=-0.00512505 ||| joint=-70.0152
sent=17 sample=76 ||| proposal=-0.00512505 ||| joint=-70.0152
sent=17 sample=77 ||| proposal=-0.00512505 ||| joint=-70.0152
sent=17 sample=78 ||| proposal=-0.00512505 ||| joint=-70.0152
sent=17 sample=79 ||| proposal=-0.00512505 ||| joint=-70.0152
sent=17 sample=80 ||| proposal=-0.00512505 ||| joint=-70.0152
sent=17 sample=81 ||| proposal=-0.00512505 ||| joint=-70.0152
sent=17 sample=82 ||| proposal=-0.00512505 ||| joint=-70.0152
sent=17 sample=83 ||| proposal=-0.00512505 ||| joint=-70.0152
sent=17 sample=84 ||| proposal=-0.00512505 ||| joint=-70.0152
sent=17 sample=85 ||| proposal=-0.00512505 ||| joint=-70.0152
sent=17 sample=86 ||| proposal=-0.00512505 ||| joint=-70.0152
sent=17 sample=87 ||| proposal=-0.00512505 ||| joint=-70.0152
sent=17 sample=88 ||| proposal=-0.00512505 ||| joint=-70.0152
sent=17 sample=89 ||| proposal=-0.00512505 ||| joint=-70.0152
sent=17 sample=90 ||| proposal=-0.00512505 ||| joint=-70.0152
sent=17 sample=91 ||| proposal=-0.00512505 ||| joint=-70.0152
sent=17 sample=92 ||| proposal=-0.00512505 ||| joint=-70.0152
sent=17 sample=93 ||| proposal=-0.00512505 ||| joint=-70.0152
sent=17 sample=94 ||| proposal=-0.00512505 ||| joint=-70.0152
sent=17 sample=95 ||| proposal=-0.00512505 ||| joint=-70.0152
sent=17 sample=96 ||| proposal=-0.00512505 ||| joint=-70.0152
sent=17 sample=97 ||| proposal=-0.00512505 ||| joint=-70.0152
sent=17 sample=98 ||| proposal=-0.00512505 ||| joint=-70.0152
sent=17 sample=99 ||| proposal=-0.00512505 ||| joint=-70.0152
prob: -70.01007495 (len=7)
sent=18 sample=0 ||| proposal=-0.00395679 ||| joint=-65.9225
sent=18 sample=1 ||| proposal=-0.00395679 ||| joint=-65.9225
sent=18 sample=2 ||| proposal=-0.00395679 ||| joint=-65.9225
sent=18 sample=3 ||| proposal=-0.00395679 ||| joint=-65.9225
sent=18 sample=4 ||| proposal=-0.00395679 ||| joint=-65.9225
sent=18 sample=5 ||| proposal=-0.00395679 ||| joint=-65.9225
sent=18 sample=6 ||| proposal=-0.00395679 ||| joint=-65.9225
sent=18 sample=7 ||| proposal=-0.00395679 ||| joint=-65.9225
sent=18 sample=8 ||| proposal=-0.00395679 ||| joint=-65.9225
sent=18 sample=9 ||| proposal=-0.00395679 ||| joint=-65.9225
sent=18 sample=10 ||| proposal=-0.00395679 ||| joint=-65.9225
sent=18 sample=11 ||| proposal=-0.00395679 ||| joint=-65.9225
sent=18 sample=12 ||| proposal=-0.00395679 ||| joint=-65.9225
sent=18 sample=13 ||| proposal=-0.00395679 ||| joint=-65.9225
sent=18 sample=14 ||| proposal=-0.00395679 ||| joint=-65.9225
sent=18 sample=15 ||| proposal=-0.00395679 ||| joint=-65.9225
sent=18 sample=16 ||| proposal=-0.00395679 ||| joint=-65.9225
sent=18 sample=17 ||| proposal=-0.00395679 ||| joint=-65.9225
sent=18 sample=18 ||| proposal=-0.00395679 ||| joint=-65.9225
sent=18 sample=19 ||| proposal=-0.00395679 ||| joint=-65.9225
sent=18 sample=20 ||| proposal=-0.00395679 ||| joint=-65.9225
sent=18 sample=21 ||| proposal=-0.00395679 ||| joint=-65.9225
sent=18 sample=22 ||| proposal=-0.00395679 ||| joint=-65.9225
sent=18 sample=23 ||| proposal=-0.00395679 ||| joint=-65.9225
sent=18 sample=24 ||| proposal=-0.00395679 ||| joint=-65.9225
sent=18 sample=25 ||| proposal=-0.00395679 ||| joint=-65.9225
sent=18 sample=26 ||| proposal=-0.00395679 ||| joint=-65.9225
sent=18 sample=27 ||| proposal=-0.00395679 ||| joint=-65.9225
sent=18 sample=28 ||| proposal=-0.00395679 ||| joint=-65.9225
sent=18 sample=29 ||| proposal=-0.00395679 ||| joint=-65.9225
sent=18 sample=30 ||| proposal=-0.00395679 ||| joint=-65.9225
sent=18 sample=31 ||| proposal=-0.00395679 ||| joint=-65.9225
sent=18 sample=32 ||| proposal=-0.00395679 ||| joint=-65.9225
sent=18 sample=33 ||| proposal=-0.00395679 ||| joint=-65.9225
sent=18 sample=34 ||| proposal=-0.00395679 ||| joint=-65.9225
sent=18 sample=35 ||| proposal=-0.00395679 ||| joint=-65.9225
sent=18 sample=36 ||| proposal=-0.00395679 ||| joint=-65.9225
sent=18 sample=37 ||| proposal=-0.00395679 ||| joint=-65.9225
sent=18 sample=38 ||| proposal=-0.00395679 ||| joint=-65.9225
sent=18 sample=39 ||| proposal=-0.00395679 ||| joint=-65.9225
sent=18 sample=40 ||| proposal=-0.00395679 ||| joint=-65.9225
sent=18 sample=41 ||| proposal=-0.00395679 ||| joint=-65.9225
sent=18 sample=42 ||| proposal=-0.00395679 ||| joint=-65.9225
sent=18 sample=43 ||| proposal=-0.00395679 ||| joint=-65.9225
sent=18 sample=44 ||| proposal=-0.00395679 ||| joint=-65.9225
sent=18 sample=45 ||| proposal=-0.00395679 ||| joint=-65.9225
sent=18 sample=46 ||| proposal=-0.00395679 ||| joint=-65.9225
sent=18 sample=47 ||| proposal=-0.00395679 ||| joint=-65.9225
sent=18 sample=48 ||| proposal=-0.00395679 ||| joint=-65.9225
sent=18 sample=49 ||| proposal=-0.00395679 ||| joint=-65.9225
sent=18 sample=50 ||| proposal=-0.00395679 ||| joint=-65.9225
sent=18 sample=51 ||| proposal=-0.00395679 ||| joint=-65.9225
sent=18 sample=52 ||| proposal=-0.00395679 ||| joint=-65.9225
sent=18 sample=53 ||| proposal=-0.00395679 ||| joint=-65.9225
sent=18 sample=54 ||| proposal=-0.00395679 ||| joint=-65.9225
sent=18 sample=55 ||| proposal=-0.00395679 ||| joint=-65.9225
sent=18 sample=56 ||| proposal=-0.00395679 ||| joint=-65.9225
sent=18 sample=57 ||| proposal=-0.00395679 ||| joint=-65.9225
sent=18 sample=58 ||| proposal=-0.00395679 ||| joint=-65.9225
sent=18 sample=59 ||| proposal=-0.00395679 ||| joint=-65.9225
sent=18 sample=60 ||| proposal=-0.00395679 ||| joint=-65.9225
sent=18 sample=61 ||| proposal=-0.00395679 ||| joint=-65.9225
sent=18 sample=62 ||| proposal=-0.00395679 ||| joint=-65.9225
sent=18 sample=63 ||| proposal=-0.00395679 ||| joint=-65.9225
sent=18 sample=64 ||| proposal=-0.00395679 ||| joint=-65.9225
sent=18 sample=65 ||| proposal=-0.00395679 ||| joint=-65.9225
sent=18 sample=66 ||| proposal=-0.00395679 ||| joint=-65.9225
sent=18 sample=67 ||| proposal=-0.00395679 ||| joint=-65.9225
sent=18 sample=68 ||| proposal=-0.00395679 ||| joint=-65.9225
sent=18 sample=69 ||| proposal=-0.00395679 ||| joint=-65.9225
sent=18 sample=70 ||| proposal=-0.00395679 ||| joint=-65.9225
sent=18 sample=71 ||| proposal=-0.00395679 ||| joint=-65.9225
sent=18 sample=72 ||| proposal=-0.00395679 ||| joint=-65.9225
sent=18 sample=73 ||| proposal=-0.00395679 ||| joint=-65.9225
sent=18 sample=74 ||| proposal=-0.00395679 ||| joint=-65.9225
sent=18 sample=75 ||| proposal=-0.00395679 ||| joint=-65.9225
sent=18 sample=76 ||| proposal=-0.00395679 ||| joint=-65.9225
sent=18 sample=77 ||| proposal=-0.00395679 ||| joint=-65.9225
sent=18 sample=78 ||| proposal=-0.00395679 ||| joint=-65.9225
sent=18 sample=79 ||| proposal=-0.00395679 ||| joint=-65.9225
sent=18 sample=80 ||| proposal=-0.00395679 ||| joint=-65.9225
sent=18 sample=81 ||| proposal=-0.00395679 ||| joint=-65.9225
sent=18 sample=82 ||| proposal=-0.00395679 ||| joint=-65.9225
sent=18 sample=83 ||| proposal=-0.00395679 ||| joint=-65.9225
sent=18 sample=84 ||| proposal=-0.00395679 ||| joint=-65.9225
sent=18 sample=85 ||| proposal=-0.00395679 ||| joint=-65.9225
sent=18 sample=86 ||| proposal=-0.00395679 ||| joint=-65.9225
sent=18 sample=87 ||| proposal=-0.00395679 ||| joint=-65.9225
